"","Wood","Oven","Phase","IO_02L_Avg","UO_02_Avg","AO_02_Avg","IO_04R_Avg","FB_01_Avg","IO_01T_Avg","SA_01_Avg","P_01_Avg","AO_01_Avg","Roofline","Chimney","NO","SO2","CO","CO2","O2","PM (mg/m3)"
"6958","LW","NO","Low",235.6,169.2,266,204.8,694.3,269.8,320.2,397.1,451.5,106.9,160.5,31.47753,4.094817,1156.422,3.239783,16.91732,0.204
"6959","LW","NO","Low",235.7,169.3,264.5,204.9,701.1,269.4,319.9,398.4,449.7,106.6,159.8,30.59791,4.163572,1178.183,3.128748,17.03801,0.328
"6960","LW","NO","Low",235.7,169.4,263.4,205,703.8,269,319.5,404.2,457.5,106.3,159.1,29.54418,4.396958,1242.724,3.05511,17.1147,1.44
"6961","LW","NO","Low",235.7,169.6,262.6,205.1,703.9,268.6,319.2,411.4,464.7,106,158.5,28.66593,4.46585,1285.035,2.913422,17.25092,1.01
"6962","LW","NO","Low",235.7,169.7,261.9,205.2,702.6,268.2,318.8,417.7,469.4,105.7,157.9,25.32542,4.836702,1174.127,2.590041,17.72365,1.08
"6963","LW","NO","Low",235.7,169.8,261.2,205.2,700.7,267.9,318.4,422.6,474.8,105.3,157.3,37.28473,4.493192,1190.932,3.479391,16.61809,1.12
"6964","LW","NO","Low",235.7,170,260.9,205.3,698.6,267.5,318,426.9,481.4,105,157.1,39.7468,4.191426,1124.182,3.761428,16.20236,1.26
"6965","LW","NO","Low",235.7,170.1,260.6,205.3,696.4,267.1,317.6,430.6,487.6,104.6,157,38.6931,4.122827,1126.788,3.793512,16.1659,1.15
"6966","LW","NO","Low",235.7,170.2,260.1,205.3,694.3,266.7,317.2,436.5,491.3,104.2,156.6,37.11124,4.589643,1179.191,3.800842,16.1747,1.1
"6967","LW","NO","Low",235.7,170.3,259.6,205.3,692.3,266.3,316.7,439.9,493.4,103.9,156.2,36.40939,4.987831,1254.185,3.815687,16.16464,0.664
"6968","LW","NO","Low",235.6,170.5,258.8,205.4,690.5,265.9,316.3,440.4,493.7,103.5,155.7,40.9827,4.521166,1085.759,3.97148,16.03515,0.368
"6969","LW","NO","Low",235.6,170.6,258.1,205.4,688.7,265.5,315.8,439.2,492.8,103.1,155.3,43.0954,4.287936,942.5151,3.988814,15.99617,0.382
"6970","LW","NO","Low",235.6,170.7,257.3,205.4,687,265.1,315.3,438.8,491.8,102.8,154.8,41.5121,4.19208,949.0586,3.915587,16.1043,0.438
"6971","LW","NO","Low",235.5,170.8,256.5,205.4,685.5,264.7,314.8,437.6,491.6,102.4,154.4,39.22657,4.027574,977.8012,3.819907,16.22751,0.419
"6972","LW","NO","Low",235.4,170.9,255.7,205.3,684.1,264.3,314.3,435.3,490.9,102,153.8,37.2912,4.192343,1001.796,3.751961,16.31803,0.499
"6973","LW","NO","Low",235.3,171,254.9,205.3,682.8,263.9,313.8,432.8,490.2,101.6,153.3,36.23593,3.959224,1019.217,3.703908,16.36999,0.463
"6974","LW","NO","Low",235.3,171.1,254.2,205.3,681.6,263.5,313.2,430.8,489.6,101.2,152.8,35.70755,3.959206,1033.268,3.67929,16.40352,0.649
"6975","LW","NO","Low",235.2,171.1,253.2,205.2,680.4,263.1,312.7,429.7,488.3,100.8,152.3,35.0039,3.959431,1045.617,3.645745,16.43915,0.483
"6976","LW","NO","Low",235.1,171.2,252.2,205.2,679.3,262.7,312.1,427.9,487.1,100.4,151.8,34.47727,4.028229,1048.377,3.621644,16.47183,0.493
"6977","LW","NO","Low",235,171.3,251.1,205.2,678.3,262.3,311.5,425,486.1,100,151.3,34.30179,4.028314,1046.205,3.590848,16.51081,0.396
"6978","LW","NO","Low",234.8,171.4,250,205.1,677.5,261.9,310.9,421.8,484.8,99.6,150.8,33.77483,3.630455,1026.17,3.557245,16.56739,0.261
"6979","LW","NO","Low",234.7,171.5,249.1,205,676.7,261.4,310.3,418.8,482.6,99.2,150.4,33.42313,3.932597,1033.544,3.523225,16.60511,0.247
"6980","LW","NO","Low",234.6,171.5,248,205,676,261,309.7,415.7,479.4,98.9,149.8,32.72152,3.699365,1036.943,3.494351,16.64786,0.355
"6981","LW","NO","Low",234.4,171.6,247,204.9,675.2,260.5,309.1,412.6,476.2,98.5,149.2,31.66686,3.699445,1048.628,3.451584,16.70569,0.412
"6982","LW","NO","Low",234.3,171.7,246.1,204.8,674.4,260.1,308.5,409.1,473.6,98.1,148.6,31.14105,3.535027,1080.885,3.435231,16.72875,0.249
"6983","LW","NO","Low",234.1,171.7,245,204.7,673.7,259.6,307.8,405.9,469.5,97.7,147.9,30.26194,3.768467,1077.03,3.409817,16.76521,0.16
"6984","LW","NO","Low",233.9,171.8,244.1,204.6,672.9,259.2,307.2,402.3,464.4,97.5,147.3,29.91124,3.535185,1089.843,3.364531,16.8067,0.092
"6985","LW","NO","Low",233.7,171.8,243.1,204.5,672,258.7,306.5,398.8,458.2,97.2,146.6,29.20761,3.535303,1102.063,3.332722,16.85197,0.086
"6986","LW","NO","Low",233.5,171.9,242.2,204.4,671.3,258.2,305.9,394.6,453,97,145.9,28.32873,3.604018,1112.292,3.270924,16.91943,0.082
"6987","LW","NO","Low",233.3,171.9,241.1,204.3,670.8,257.7,305.2,390.1,448.1,96.7,145.1,27.62482,3.604058,1141.787,3.204559,16.99864,0.083
"6988","LW","NO","Low",233.1,172,240.1,204.2,670.3,257.2,304.6,385.5,443.1,96.5,144.4,26.56939,3.535448,1205.516,3.143481,17.05271,0.082
"6989","LW","NO","Low",232.9,172,239,204,669.8,256.6,303.9,380.8,437.7,96.2,143.7,25.6901,3.604259,1259.678,3.110867,17.09671,0.086
"6990","LW","NO","Low",232.6,172,237.5,203.9,669.3,256.1,303.5,374.3,423.4,95.9,142.6,24.81001,3.769035,1288.269,3.054409,17.15078,0.084
"6991","LW","NO","Low",232.3,172,235.9,203.8,668.8,255.6,303.4,366,405.1,95.5,141.6,24.28248,3.837812,1320.021,2.999626,17.2044,0.096
"6992","LW","NO","Low",232.1,172,235.3,203.6,668.1,255,303.1,359,397.2,95.1,141.7,23.75392,3.838038,1345.362,2.965013,17.2501,0.208
"6993","LW","NO","Low",231.8,172,235,203.5,666.8,254.5,302.6,353.5,393.1,94.7,141.9,23.22662,4.002853,1359.854,2.909933,17.29914,0.354
"6994","LW","NO","Low",231.5,172,234.7,203.3,665.1,253.9,302.1,348.4,389.6,94.3,142,17.77137,5.775671,1500.865,2.156537,18.13398,0.405
"6995","LW","NO","Low",231.2,172,234.2,203.2,663,253.3,301.5,343.2,384.5,94,141.9,17.94834,5.446157,1455.974,1.977611,18.4219,0.534
"6996","LW","NO","Low",230.9,172,233.5,203,660.6,252.7,300.9,338.2,378.8,93.6,141.6,22.52407,5.542348,1504.866,2.213254,18.07992,0.477
"6997","LW","NO","Low",230.5,172,232.6,202.8,658.2,252.1,300.2,333.8,373.1,93.3,141.2,24.10911,5.872175,1501.276,2.282889,17.97259,0.342
"6998","LW","NO","Low",230.2,172,231.7,202.7,655.7,251.5,299.4,330.3,368.7,93.1,140.6,23.58163,6.106113,1633.835,2.250136,17.98894,0.247
"6999","LW","NO","Low",229.9,172,231,202.5,653.3,250.9,298.5,328.4,366.3,92.8,139.9,22.87857,6.642868,1717.382,2.187579,18.04928,0.261
"7000","LW","NO","Low",229.6,172,230.2,202.3,651,250.3,297.5,327,364.1,92.4,139.3,21.64743,6.409406,1771.977,2.129472,18.11261,0.184
"7001","LW","NO","Low",229.2,172.1,229.4,202.1,648.9,249.6,296.5,325.9,361.6,92.1,138.6,21.29553,6.175858,1791.978,2.104404,18.15787,0.159
"7002","LW","NO","Low",228.9,172.1,228.6,201.9,646.9,249,295.5,324.4,358.7,91.8,137.9,22.52836,5.873448,1710.377,2.235275,18.02083,0.152
"7003","LW","NO","Low",228.6,172.1,227.6,201.7,645,248.4,294.5,322.5,355.8,91.6,137.3,24.28868,5.007641,1569.819,2.33409,17.90264,0.168
"7004","LW","NO","Low",228.2,172.1,226.6,201.4,643.3,247.7,293.4,320.8,353.1,91.3,136.6,24.11379,4.609387,1540.468,2.347776,17.89886,0.238
"7005","LW","NO","Low",227.9,172.1,225.6,201.2,641.7,247.1,292.4,319.2,350.3,90.9,135.9,23.9375,4.678429,1524.414,2.34164,17.91144,0.27
"7006","LW","NO","Low",227.5,172,224.6,201,640.2,246.5,291.5,317.5,347.5,90.6,135.3,23.23454,4.678638,1566.87,2.32987,17.93407,0.3
"7007","LW","NO","Low",227.1,172,223.5,200.8,638.7,245.9,290.5,315.7,344.9,90.2,134.7,22.70602,4.678898,1650.456,2.301716,17.95293,0.305
"7008","LW","NO","Low",226.8,172,222.6,200.5,637.3,245.2,289.5,313.8,341.8,89.9,134.1,22.0023,4.514457,1707.16,2.278134,17.99613,0.312
"7009","LW","NO","Low",226.4,172,221.7,200.3,636,244.6,288.5,312,338.6,89.5,133.5,21.47382,4.349902,1749.938,2.240199,18.0326,0.324
"7010","LW","NO","Low",226,172,220.8,200.1,634.7,244,287.6,310.3,335.5,89.2,132.9,20.94589,4.514916,1802.016,2.218524,18.05774,0.38
"7011","LW","NO","Low",225.6,171.9,219.9,199.8,633.4,243.3,286.6,308.7,332.7,88.9,132.2,20.59379,4.35035,1864.651,2.206385,18.07535,0.462
"7012","LW","NO","Low",225.2,171.9,219,199.6,632.1,242.7,285.7,307.3,330.2,88.6,131.6,20.24187,4.116985,1927.637,2.189994,18.07832,0.422
"7013","LW","NO","Low",224.8,171.9,218.1,199.3,630.9,242.1,284.8,305.7,327.6,88.2,131,20.06654,4.350859,1974.779,2.165873,18.10724,0.488
"7014","LW","NO","Low",224.4,171.8,217.2,199.1,629.7,241.4,283.8,304.4,324.8,87.9,130.4,19.53847,4.447014,2055.003,2.144784,18.1261,0.394
"7015","LW","NO","Low",224,171.8,216.4,198.8,628.5,240.8,282.9,303,322.2,87.6,129.8,19.18708,4.282328,2090.308,2.117423,18.15251,0.35
"7016","LW","NO","Low",223.6,171.8,215.4,198.5,627.4,240.2,282,301.6,319.6,87.3,129.2,18.83499,4.213593,2188.225,2.103592,18.16382,0.491
"7017","LW","NO","Low",223.2,171.7,214.5,198.3,626.3,239.6,281,300.2,317,86.9,128.6,18.83595,4.213784,2228.165,2.084836,18.18142,0.524
"7018","LW","NO","Low",222.8,171.7,213.6,198,625.3,238.9,280.1,298.9,314.8,86.6,127.9,18.6597,4.213926,2298.638,2.055312,18.20029,0.37
"7019","LW","NO","Low",222.4,171.6,212.6,197.7,624.2,238.3,279.2,297.8,312.4,86.2,127.1,18.13231,4.28307,2364.874,2.035449,18.22464,0.167
"7020","LW","NO","Low",221.9,171.5,211.5,197.5,623.2,237.7,278.3,296.4,309.5,85.8,126.2,17.78002,4.352117,2444.373,2.004024,18.25733,0.074
"7021","LW","NO","Low",221.5,171.5,210.4,197.2,622.2,237,277.4,295,306.3,85.4,125.3,17.25214,4.049621,2531.919,1.972511,18.27996,0.065
"7022","LW","NO","Low",221.1,171.4,209.3,196.9,621.1,236.4,276.5,293.6,302.6,85.1,124.4,16.72399,4.283461,2577.382,1.925722,18.329,0.069
"7023","LW","NO","Low",220.6,171.4,208.2,196.6,620.1,235.8,275.5,292.3,299.1,84.7,123.5,15.84387,4.214854,2691.91,1.850484,18.4024,0.063
"7024","LW","NO","Low",220.2,171.3,207,196.4,619,235.1,274.6,290.9,295.8,84.4,122.7,14.61189,4.448736,2902.79,1.776695,18.46024,0.07
"7025","LW","NO","Low",219.7,171.3,205.9,196.1,618,234.5,273.7,289.6,292.6,84.1,121.8,13.90757,4.586739,2995.794,1.715037,18.52563,0.068
"7026","LW","NO","Low",219.3,171.2,204.7,195.8,617,233.8,272.8,288.2,289.3,83.7,121.1,13.02741,4.724766,3110.393,1.674747,18.56712,0.07
"7027","LW","NO","Low",218.9,171.1,203.6,195.5,616,233.2,271.9,286.9,286,83.3,120.3,12.32279,4.65599,3209.832,1.633627,18.60485,0.069
"7028","LW","NO","Low",218.4,171,202.5,195.2,615,232.5,270.9,285.6,283,82.9,119.5,11.97108,4.656215,3373.138,1.606339,18.6116,0.063
"7029","LW","NO","Low",218,171,201.4,194.9,614,231.9,270,284.4,280,82.6,118.8,11.26687,4.89026,3466.858,1.575944,18.63172,0.065
"7030","LW","NO","Low",217.5,170.9,200.3,194.6,612.9,231.2,269.1,283.1,277.1,82.2,118.1,11.09135,5.124291,3587.918,1.54909,18.64681,0.072
"7031","LW","NO","Low",217.1,170.8,199.2,194.3,611.9,230.6,268.2,281.9,274.2,81.8,117.4,10.56332,5.427403,3658.072,1.504642,18.67574,0.064
"7032","LW","NO","Low",216.6,170.7,198.1,194,610.9,229.9,267.3,280.7,271.5,81.5,116.7,10.38759,5.757626,3698.06,1.465084,18.71095,0.063
"7033","LW","NO","Low",216.1,170.6,197,193.7,609.8,229.2,266.4,279.5,269,81.1,116.1,9.859477,6.156868,3856.013,1.447654,18.71597,0.065
"7034","LW","NO","Low",215.7,170.5,196,193.3,608.7,228.6,265.5,278.3,266.7,80.8,115.6,9.331644,6.226023,3860.834,1.419007,18.7449,0.064
"7035","LW","NO","Low",215.2,170.4,194.9,193,607.7,227.9,264.5,277.1,264.4,80.4,115,8.97963,6.157138,3919.571,1.414897,18.74741,0.065
"7036","LW","NO","Low",214.8,170.3,193.9,192.7,606.8,227.2,263.6,275.9,262.4,80.1,114.5,8.979819,6.088251,3970.662,1.391787,18.75998,0.064
"7037","LW","NO","Low",214.3,170.2,192.9,192.4,605.8,226.5,262.7,274.8,260.5,79.72,113.9,8.804079,5.923382,4000.102,1.387638,18.76376,0.066
"7038","LW","NO","Low",213.8,170.1,191.9,192,604.8,225.9,261.8,273.8,258.5,79.37,113.4,8.628105,5.992685,4015.161,1.382171,18.77178,0.062
"7039","LW","NO","Low",213.4,169.9,191,191.7,603.8,225.2,260.9,272.7,256.8,79.03,112.9,8.628312,5.758585,4009.488,1.370292,18.78639,0.061
"7040","LW","NO","Low",212.9,169.8,190.1,191.4,602.8,224.5,260,271.8,255.2,78.68,112.4,8.452127,5.524657,4012.729,1.3558,18.80399,0.072
"7041","LW","NO","Low",212.4,169.7,189.2,191,601.8,223.8,259.1,270.7,253.6,78.34,111.9,8.276297,5.52478,4020.551,1.352903,18.80902,0.062
"7042","LW","NO","Low",211.9,169.6,188.3,190.7,600.8,223.2,258.2,269.6,252.2,78.02,111.4,8.27599,5.291002,4042.466,1.349103,18.81202,0.065
"7043","LW","NO","Low",211.5,169.4,187.4,190.4,599.8,222.5,257.3,268.6,250.7,77.67,111,8.276235,5.194981,4017.525,1.334516,18.8304,0.069
"7044","LW","NO","Low",211,169.3,186.6,190,598.9,221.8,256.4,267.7,249.3,77.32,110.5,7.924017,5.195158,4021.939,1.313043,18.85807,0.067
"7045","LW","NO","Low",210.5,169.2,185.7,189.7,598,221.1,255.5,266.7,247.9,76.97,110.1,7.74818,5.195409,4120.826,1.314339,18.85226,0.062
"7046","LW","NO","Low",210.1,169,184.9,189.3,597,220.5,254.6,265.8,246.7,76.62,109.7,7.924318,5.126516,4133.38,1.306556,18.85855,0.06
"7047","LW","NO","Low",209.6,168.9,184.1,189,596.1,219.8,253.7,264.9,245.5,76.28,109.3,7.924631,5.29185,4168.808,1.303203,18.85651,0.065
"7048","LW","NO","Low",209.1,168.7,183.3,188.6,595.1,219.1,252.8,264.1,244.3,75.95,108.9,7.748835,5.153925,4187.786,1.301745,18.85651,0.06
"7049","LW","NO","Low",208.6,168.6,182.5,188.3,594.2,218.5,251.9,263.2,243.2,75.63,108.5,7.748822,5.154095,4197.309,1.293518,18.8628,0.061
"7050","LW","NO","Low",208.2,168.4,181.8,187.9,593.3,217.8,251,262.4,242,75.3,108,7.748931,5.15421,4205.859,1.289831,18.87537,0.068
"7051","LW","NO","Low",207.7,168.3,181,187.5,592.4,217.1,250.2,261.5,240.9,74.97,107.6,7.748896,5.154323,4189.354,1.277015,18.88921,0.063
"7052","LW","NO","Low",207.2,168.1,180.3,187.2,591.5,216.5,249.3,260.6,239.8,74.62,107.3,7.573082,4.989465,4201.498,1.285322,18.88669,0.062
"7053","LW","NO","Low",206.7,168,179.5,186.8,590.6,215.8,248.4,259.7,238.8,74.28,106.9,7.572996,5.154609,4184.646,1.272524,18.89549,0.065
"7054","LW","NO","Low",206.3,167.8,178.8,186.5,589.6,215.2,247.6,258.8,237.8,73.97,106.5,7.397234,5.388953,4178.518,1.261926,18.90729,0.062
"7055","LW","NO","Low",205.8,167.7,178.2,186.1,588.7,214.5,246.7,257.9,236.8,73.65,106.1,7.573165,5.320082,4188.245,1.261394,18.91232,0.061
"7056","LW","NO","Low",205.3,167.5,177.5,185.7,587.8,213.8,245.8,257.1,235.8,73.31,105.7,7.397234,5.320199,4154.841,1.249621,18.93244,0.06
"7057","LW","NO","Low",204.8,167.3,176.8,185.4,586.9,213.2,245,256.2,234.9,72.96,105.3,7.221148,5.389428,4180.004,1.244926,18.93621,0.058
"7058","LW","NO","Low",204.4,167.1,176.1,185,585.9,212.5,244.1,255.4,233.8,72.64,105,7.221199,5.320491,4202.907,1.238349,18.94124,0.06
"7059","LW","NO","Low",203.9,167,175.5,184.6,585,211.9,243.3,254.5,232.8,72.32,104.6,7.221075,5.389726,4194.881,1.235388,18.95382,0.066
"7060","LW","NO","Low",203.4,166.8,174.9,184.2,584.1,211.3,242.4,253.7,231.9,72.01,104.3,6.868701,5.389982,4181.111,1.223444,18.96688,0.062
"7061","LW","NO","Low",202.9,166.6,174.3,183.9,583.1,210.6,241.6,252.9,231.1,71.7,104,6.868808,5.3901,4166.125,1.210332,18.97945,0.062
"7062","LW","NO","Low",202.5,166.4,173.6,183.5,582.2,210,240.8,252.1,230.2,71.39,103.6,6.868739,5.555321,4148.204,1.203529,18.99329,0.059
"7063","LW","NO","Low",202,166.2,173,183.1,581.3,209.4,240,251.3,229.5,71.1,103.3,6.868904,5.555443,4169.549,1.2054,18.99077,0.058
"7064","LW","NO","Low",201.5,166,172.4,182.7,580.4,208.7,239.1,250.6,228.7,70.82,103,7.044949,5.486483,4187.407,1.208618,18.98826,0.063
"7065","LW","NO","Low",201,165.9,171.8,182.3,579.5,208.1,238.3,249.9,228,70.56,102.7,7.045167,5.321558,4188.16,1.207849,18.99329,0.067
"7066","LW","NO","Low",200.6,165.7,171.3,182,578.6,207.5,237.5,249.2,227.3,70.3,102.3,6.868958,5.321616,4181.859,1.194203,19.00335,0.063
"7067","LW","NO","Low",200.1,165.5,170.7,181.6,577.7,206.9,236.7,248.4,226.6,70.03,102,6.869347,5.321655,4165.555,1.192481,19.01041,0.062
"7068","LW","NO","Low",199.6,165.3,170.2,181.2,576.8,206.3,235.9,247.7,225.8,69.75,101.7,6.869442,5.321849,4155.85,1.188712,19.01844,0.059
"7069","LW","NO","Low",199.1,165.1,169.6,180.8,575.9,205.6,235.1,247,225,69.48,101.4,6.869655,5.252939,4149.692,1.186839,19.02221,0.059
"7070","LW","NO","Low",198.7,164.9,169,180.4,575,205,234.3,246.3,224.2,69.21,101.1,6.869751,5.322082,4148.838,1.187471,19.02347,0.058
"7071","LW","NO","Low",198.2,164.6,168.5,180.1,574.1,204.4,233.5,245.5,223.5,68.96,100.8,6.870012,5.322199,4139.667,1.187875,19.02724,0.061
"7072","LW","NO","Low",197.7,164.4,167.9,179.7,573.2,203.8,232.8,244.8,223,68.71,100.5,6.870167,5.226299,4113.645,1.175466,19.03982,0.059
"7073","LW","NO","Low",197.3,164.2,167.4,179.3,572.3,203.2,232,244,222.4,68.48,100.2,6.870146,5.295506,4101.141,1.176738,19.04736,0.06
"7074","LW","NO","Low",196.8,164,166.8,178.9,571.4,202.6,231.2,243.3,221.8,68.24,99.9,6.870289,5.36492,4084.619,1.170372,19.05665,0.059
"7075","LW","NO","Low",196.3,163.8,166.3,178.5,570.6,202.1,230.4,242.6,221.1,68.01,99.6,6.870269,5.365042,4056.857,1.168452,19.0642,0.066
"7076","LW","NO","Low",195.9,163.6,165.8,178.1,569.7,201.5,229.7,241.9,220.4,67.78,99.4,7.0466,5.365164,4031.959,1.161912,19.073,0.06
"7077","LW","NO","Low",195.4,163.4,165.3,177.7,568.9,200.9,228.9,241.2,219.7,67.55,99.1,7.046578,5.365421,3994.738,1.156103,19.08858,0.061
"7078","LW","NO","Low",194.9,163.1,164.7,177.4,568,200.3,228.2,240.5,219.1,67.34,98.8,7.046749,5.365543,3978.232,1.15298,19.09738,0.061
"7079","LW","NO","Low",194.5,162.9,164.2,177,567.1,199.7,227.4,239.8,218.5,67.16,98.6,6.870334,5.131424,3944.427,1.141326,19.1087,0.061
"7080","LW","NO","Low",194,162.7,163.8,176.6,566.3,199.2,226.7,239.2,217.8,67,98.3,6.870383,5.365847,3906.746,1.135004,19.12253,0.059
"7081","LW","NO","Low",193.5,162.5,163.3,176.2,565.4,198.6,225.9,238.7,217.2,66.86,98,6.870538,5.365832,3855.042,1.133381,19.13714,0.058
"7082","LW","NO","Low",193.1,162.2,162.8,175.8,564.5,198,225.2,238.2,216.5,66.7,97.8,6.87075,5.36609,3821.904,1.126848,19.14643,0.063
"7083","LW","NO","Low",192.6,162,162.3,175.4,563.6,197.5,224.5,237.6,215.7,66.55,97.5,6.870856,5.366211,3790.074,1.121597,19.15397,0.059
"7084","LW","NO","Low",192.2,161.8,161.8,175.1,562.7,196.9,223.7,237,215.1,66.39,97.2,6.694671,5.36653,3755.459,1.117907,19.17333,0.06
"7085","LW","NO","Low",191.7,161.5,161.3,174.7,561.9,196.4,223,236.3,214.6,66.27,97,6.694775,5.366652,3736.12,1.102296,19.18716,0.064
"7086","LW","NO","Low",191.2,161.3,160.8,174.3,561,195.8,222.3,235.7,214,66.12,96.7,6.518522,5.366774,3694.43,1.088572,19.20854,0.063
"7087","LW","NO","Low",190.8,161.1,160.3,173.9,560.1,195.3,221.6,235.3,213.2,65.93,96.4,6.518835,5.201737,3662.825,1.086544,19.21986,0.065
"7088","LW","NO","Low",190.3,160.8,159.9,173.5,559.2,194.7,220.9,234.7,212.5,65.75,96.2,6.694838,5.366956,3699.563,1.091154,19.20854,0.06
"7089","LW","NO","Low",189.8,160.6,159.4,173.1,558.3,194.2,220.2,234.2,211.9,65.61,95.9,6.694999,5.201784,3734.45,1.092472,19.20428,0.065
"7090","LW","NO","Low",189.4,160.3,159,172.8,557.4,193.6,219.5,233.7,211.3,65.47,95.6,6.695036,5.270979,3715.637,1.093661,19.21308,0.063
"7091","LW","NO","Low",188.9,160.1,158.5,172.4,556.6,193.1,218.8,233.1,210.9,65.3,95.3,6.518951,5.271235,3663.346,1.094618,19.22489,0.066
"7092","LW","NO","Low",188.5,159.8,158.1,172,555.7,192.6,218.1,232.5,210.5,65.12,95.1,6.518897,5.271162,3613.572,1.083648,19.23572,0.06
"7093","LW","NO","Low",188,159.6,157.6,171.6,554.8,192,217.4,231.9,210,64.93,94.9,6.518997,5.271356,3560.737,1.074885,19.25382,0.061
"7094","LW","NO","Low",187.6,159.3,157.2,171.2,553.9,191.5,216.7,231.3,209.6,64.76,94.6,6.518933,5.036993,3555.602,1.087319,19.24704,0.064
"7095","LW","NO","Low",187.1,159.1,156.8,170.8,553.1,191,216,230.7,209.2,64.58,94.4,6.695157,5.037051,3554.066,1.099048,19.24201,0.059
"8393","LW","O","High",243.7,286.2,216.7,206.9,594.2,244.5,271,496.8,420.1,82.8,146.7,57.09378,8.678582,1484.522,4.623865,15.24877,1.09
"8394","LW","O","High",244.5,287.7,217.5,207.5,599,245.2,272.2,495,420.9,82.9,147.3,57.80272,8.441792,1457.709,4.641976,15.2412,1.05
"8395","LW","O","High",245.3,289.4,218.3,208.1,602.8,246,273.5,491.5,422.4,83,147.8,58.5102,8.205113,1454.703,4.664648,15.21471,1.36
"8396","LW","O","High",246.1,291.3,219.2,208.7,605.5,246.8,274.8,489.4,427,83,148.3,58.86316,7.968459,1482.363,4.686497,15.17183,3.48
"8397","LW","O","High",247,293.3,220.1,209.4,607.4,247.6,276.1,489.5,430.8,83.1,148.9,58.33369,7.968537,1521.473,4.659481,15.19579,4.57
"8398","LW","O","High",247.8,295.3,221,210,608.9,248.4,277.5,491.7,436.1,83.1,149.5,57.80428,7.495227,1405.411,4.568053,15.33706,4.48
"8399","LW","O","High",248.7,297.3,221.9,210.7,609.9,249.2,278.9,494.7,441.6,83.2,150.1,59.75013,10.19695,1758.406,4.817217,15.00156,3.64
"8400","LW","O","High",249.7,299.2,223,211.3,610.5,250,280.4,496.4,447.9,83.3,150.6,68.2341,13.50017,2488.494,5.432377,14.09344,3.64
"8401","LW","O","High",250.7,300.9,223.8,212,610.8,250.9,282.1,497.8,450.9,83.4,151.1,72.65578,13.09624,2496.108,5.666404,13.73685,3.65
"8402","LW","O","High",251.7,302.3,224.5,212.7,610.9,251.7,283.8,497.6,450.5,83.5,151.3,74.59886,11.10142,2184.325,5.699902,13.72767,3.54
"8403","LW","O","High",252.7,303.5,225.2,213.4,610.8,252.6,285.4,496.7,447.9,83.6,151.5,75.13165,10.93497,2077.168,5.731012,13.70406,4.2
"8404","LW","O","High",253.8,304.7,225.9,214.1,610.4,253.5,286.9,497,444.9,83.7,151.7,75.83865,10.15364,1950.277,5.76883,13.66243,4.67
"8405","LW","O","High",254.9,305.8,226.6,214.8,609.7,254.4,288.5,498.7,443.5,83.9,151.9,76.54752,9.986625,1891.762,5.759816,13.6911,4.26
"8406","LW","O","High",256,306.6,227.2,215.6,608.9,255.3,290.1,500.7,442.3,84,152.1,76.72353,9.346336,1810.197,5.777375,13.70154,5.13
"8407","LW","O","High",257.1,307,227.6,216.3,609.9,256.2,291.7,501.3,438.8,84.2,152.1,78.31448,8.872646,1736.466,5.853937,13.60441,5.24
"8408","LW","O","High",258.2,307,227.8,217,613.4,257.1,293,498.5,431.7,84.4,152,79.19973,8.705994,1658.075,5.874962,13.59685,6.39
"8409","LW","O","High",259.3,306.8,227.8,217.8,617.6,258,294,494.8,423.8,84.5,151.8,81.49793,8.092101,1615.352,6.082234,13.36855,6.02
"8410","LW","O","High",260.4,306.4,227.8,218.5,621,258.8,294.9,492.7,416.6,84.6,151.6,85.56545,6.978781,1465.496,6.261816,13.15539,5.86
"8411","LW","O","High",261.5,306.1,227.8,219.2,623.6,259.6,295.8,494.5,411.8,84.7,151.6,86.26894,7.048981,1413.55,6.23245,13.15665,5.18
"8412","LW","O","High",262.5,305.9,227.8,219.9,625.5,260.4,296.7,497.7,409.1,84.8,151.6,86.80002,6.242885,1224.765,6.086569,13.36098,4.88
"8413","LW","O","High",263.6,305.7,228,220.6,626.7,261.1,297.8,500.2,406.9,84.9,151.6,84.67574,6.076525,1204.383,5.841096,13.63973,3.83
"8414","LW","O","High",264.7,305.7,228.2,221.3,627.6,261.9,298.7,501.2,405.9,85.1,151.7,82.73451,5.603616,1199.547,5.738738,13.81505,3.49
"8415","LW","O","High",265.7,306,228.4,222,628.5,262.6,299.8,501.3,406.5,85.2,151.9,82.9107,5.437391,1163.135,5.754337,13.82171,3.12
"8416","LW","O","High",266.8,306.7,228.8,222.7,629,263.3,301,502.2,409.1,85.3,152.2,82.02875,5.437443,1215.422,5.70173,13.87216,2.17
"8417","LW","O","High",267.8,307.4,229.3,223.4,629.2,264,302.1,504.1,411.7,85.4,152.5,78.84661,5.603866,1289.85,5.561423,14.02352,1.7
"8418","LW","O","High",268.8,308.1,229.7,224.1,629.4,264.6,303.2,508,414.2,85.6,152.8,73.36676,6.549967,1315.545,5.394534,14.25435,1.63
